id,created_at,text,rt_count,fav_count,english
1397514203250847745,2021-05-26 11:25:25+00:00,"Great calls with Kiribati President Maamau, PNG PM Marape &amp; Solomon Islands PM Sogavare. We discussed Australia’s steadfast support for the health &amp; resilience of our Pacific family as they respond to #COVID19, infrastructure support, labour mobility &amp; shared security interests.",86,528,"Great calls with Kiribati President Maamau, PNG PM Marape &amp; Solomon Islands PM Sogavare. We discussed Australia’s steadfast support for the health &amp; resilience of our Pacific family as they respond to #COVID19, infrastructure support, labour mobility &amp; shared security interests. "
1397162779610550272,2021-05-25 12:08:59+00:00,"Delighted to speak with Vietnamese PM Chinh tonight. Australia &amp; Vietnam are close strategic partners, with thriving trade &amp; investment ties. We’ll continue to work together on shared challenges in the Indo-Pacific, bilaterally &amp; through Australia’s close cooperation with ASEAN.",92,770,"Delighted to speak with Vietnamese PM Chinh tonight. Australia &amp; Vietnam are close strategic partners, with thriving trade &amp; investment ties. We’ll continue to work together on shared challenges in the Indo-Pacific, bilaterally &amp; through Australia’s close cooperation with ASEAN. "
1395601858001989632,2021-05-21 04:46:26+00:00,"A record 101,146 doses of #COVID19 vaccines were administered in Australia in past 24 hours, bringing the total administered to nearly 3.5 million. Our vaccination program continues to ramp up. I encourage everyone to roll up their sleeves and get their jab when it’s their turn.",140,1509,"A record 101,146 doses of #COVID19 vaccines were administered in Australia in past 24 hours, bringing the total administered to nearly 3.5 million. Our vaccination program continues to ramp up. I encourage everyone to roll up their sleeves and get their jab when it’s their turn. "
1395196285389467648,2021-05-20 01:54:50+00:00,"With unemployment falling to 5.5%, 33,800 more full time jobs being created and youth unemployment down to the lowest level since 2009, our plan to secure Australia’s recovery is working.",214,2075,"With unemployment falling to 5.5%, 33,800 more full time jobs being created and youth unemployment down to the lowest level since 2009, our plan to secure Australia’s recovery is working. "
1392339238188818437,2021-05-12 04:41:57+00:00,"Thank you to all the nurses across Australia for the amazing job you do. You have been on the front line of this global #COVID19 pandemic, helping to protect Australians and caring for our communities. Happy #InternationalNursesDay! #IND2021 https://t.co/UlU8MiyY5Y",120,694,"Thank you to all the nurses across Australia for the amazing job you do. You have been on the front line of this global #COVID19 pandemic, helping to protect Australians and caring for our communities. Happy #InternationalNursesDay! #IND2021 https://t.co/UlU8MiyY5Y "
1392059448080752640,2021-05-11 10:10:10+00:00,Australia is now well on the road to recovery.  #Budget2021 secures our recovery and sets Australia up for the future.,127,1539,Australia is now well on the road to recovery.  #Budget2021 secures our recovery and sets Australia up for the future. 
1392056552136183813,2021-05-11 09:58:39+00:00,Our Government has nearly doubled spending on mental health since we came to office.  It is a clear national priority. #Budget2021 extends our support even further with a $2.3 billion commitment to mental health care and suicide prevention. https://t.co/vkTzW4UxX6,62,269,Our Government has nearly doubled spending on mental health since we came to office.  It is a clear national priority. #Budget2021 extends our support even further with a $2.3 billion commitment to mental health care and suicide prevention. https://t.co/vkTzW4UxX6 
1392055751447781377,2021-05-11 09:55:28+00:00,"#Budget2021 delivers $17.7 billion in practical and targeted new funding to significantly improve the aged care system.   It’s about ensuring older Australians are treated with respect, care and dignity.",39,273,"#Budget2021 delivers $17.7 billion in practical and targeted new funding to significantly improve the aged care system.   It’s about ensuring older Australians are treated with respect, care and dignity. "
1392053566274109443,2021-05-11 09:46:47+00:00,"Around 250,000 families will now have access to more affordable childcare and will be better off by an average of $2200 a year, thanks to a $1.7 billion investment in #Budget2021. It focuses on low and middle income families, enabling more parents to get back to work.",37,211,"Around 250,000 families will now have access to more affordable childcare and will be better off by an average of $2200 a year, thanks to a $1.7 billion investment in #Budget2021. It focuses on low and middle income families, enabling more parents to get back to work. "
1392052980921159680,2021-05-11 09:44:28+00:00,"#Budget2021 doubles our Government’s commitment to the JobTrainer fund.  Supporting a total of over 450,000 new training places to upskill job seekers and young people.  We want to equip Australians with the skills they need to get a job today and tomorrow. https://t.co/obH2YE8Sij",32,126,"#Budget2021 doubles our Government’s commitment to the JobTrainer fund.  Supporting a total of over 450,000 new training places to upskill job seekers and young people.  We want to equip Australians with the skills they need to get a job today and tomorrow. https://t.co/obH2YE8Sij "
1392051821431050242,2021-05-11 09:39:51+00:00,"Over 10 million hard-working Australians will benefit from a new and additional tax cut in #Budget2021.  Low &amp; middle-income earners will receive up to $1,080 for individuals or $2,160 for couples.  More of their money in their pockets to spend across the economy, creating jobs.",45,274,"Over 10 million hard-working Australians will benefit from a new and additional tax cut in #Budget2021.  Low &amp; middle-income earners will receive up to $1,080 for individuals or $2,160 for couples.  More of their money in their pockets to spend across the economy, creating jobs. "
1392050955613401089,2021-05-11 09:36:25+00:00,"Australia is coming back. Our plan is working and our economic engine is roaring back to life.   Since the last Budget, more than half a million jobs have been created and more Australians are now in work than ever before.  #Budget2021 #auspol",57,466,"Australia is coming back. Our plan is working and our economic engine is roaring back to life.   Since the last Budget, more than half a million jobs have been created and more Australians are now in work than ever before.  #Budget2021 #auspol "
1392050585881300995,2021-05-11 09:34:57+00:00,#Budget2021 is our plan to secure Australia’s economic recovery and build for the future.  A plan that continues to protect Australians from COVID.  A plan that creates more jobs and guarantees essential services.  A plan that builds a more resilient and secure Australia.,57,461,#Budget2021 is our plan to secure Australia’s economic recovery and build for the future.  A plan that continues to protect Australians from COVID.  A plan that creates more jobs and guarantees essential services.  A plan that builds a more resilient and secure Australia. 
1390581764507111429,2021-05-07 08:18:23+00:00,"Just spoke with our friend, PM @narendramodi who thanked Australia for standing by India during the #COVID19 crisis. We’re supporting them with ventilators and oxygen concentrators. We won’t forget India’s generosity in exporting vaccines. We’ll work closely on global challenges.",1545,8494,"Just spoke with our friend, PM @narendramodi who thanked Australia for standing by India during the #COVID19 crisis. We’re supporting them with ventilators and oxygen concentrators. We won’t forget India’s generosity in exporting vaccines. We’ll work closely on global challenges. "
1390481189497032705,2021-05-07 01:38:44+00:00,"In the Hunter to announce a jobs boom. #Budget2021 delivers $66m to make the @NTLairport upgrade happen, with work to start in August. That’ll deliver 4,400 new jobs &amp; thousands of extra tourists to the region, spending money in local businesses ➡️ https://t.co/pu6LH653Oi https://t.co/whnnnDcrGM",55,403,"In the Hunter to announce a jobs boom. #Budget2021 delivers $66m to make the @NTLairport upgrade happen, with work to start in August. That’ll deliver 4,400 new jobs &amp; thousands of extra tourists to the region, spending money in local businesses ➡️ https://t.co/pu6LH653Oi https://t.co/whnnnDcrGM "
1389901955921764354,2021-05-05 11:17:04+00:00,"Great to chat with my friend Timor-Leste PM @TaurDe. Glad an initial delivery of 20,000 Australian-manufactured COVID vaccines from our national stocks arrived in Dili today, and other medical supplies. We will always stand with our Timorese friends.",74,697,"Great to chat with my friend Timor-Leste PM @TaurDe. Glad an initial delivery of 20,000 Australian-manufactured COVID vaccines from our national stocks arrived in Dili today, and other medical supplies. We will always stand with our Timorese friends. "
1389901782562742276,2021-05-05 11:16:22+00:00,"Thanks @sebastiankurz for hosting another catch up tonight with our Greek, Danish &amp; Czech counterparts, a valuable opportunity to swap notes on COVID vaccine rollouts, testing, dealing with variants, green passports &amp; opening up travel. Good to keep in touch on common challenges. https://t.co/OcCl11ehbl",31,187,"Thanks @sebastiankurz for hosting another catch up tonight with our Greek, Danish &amp; Czech counterparts, a valuable opportunity to swap notes on COVID vaccine rollouts, testing, dealing with variants, green passports &amp; opening up travel. Good to keep in touch on common challenges. https://t.co/OcCl11ehbl "
