id,created_at,text,rt_count,fav_count
1442344293943758854,2021-09-27 04:24:11+00:00,障がいへの理解を深める教育、大切なことだと思います。私も先日、今井絵理子参議院議員 @Eriko_imai とのインスタライブで、手話を習いました。 「岸田です。よろしくお願いします」 何度も練習しましたが、ちゃんと伝わるでしょうか？ #チーム岸田 https://t.co/vcpn9WBBjU https://t.co/2mVaP0UIvw,251,1401
1442309240383684611,2021-09-27 02:04:54+00:00,#自民党総裁選 もあと2日。最後まで全力を尽くし、皆さんとともに日本の未来を作っていくリーダーとなるべく、今朝は日枝神社を参拝し、必勝を祈願してまいりました。 党員・党友の皆さま、投票は明日28日必着です。投票がお済みでない方は本日できるだけ早く、【岸田文雄】と書いて投函してください。 https://t.co/yyoGpxx4aA,262,1610
1442114230170177537,2021-09-26 13:10:00+00:00,特別養護老人ホームを視察し、介護士の方々と意見交換をさせていただきました。コロナ禍で激務の中、人手不足や低賃金など待遇改善の必要性をあらためて痛感。私は介護士や看護師、保育士の皆さまの給与を思い切って引き上げるために「公的価格評価検討委員会」を設置します。 https://t.co/AMJSvxamDf https://t.co/EJ8ZAkuYVq,1581,5031
1442099063009071107,2021-09-26 12:09:44+00:00,4日間計6時間を超えた自民党総裁選討論会が終わりました。皆さま、ありがとうございました。 この討論会を通じ改めて「政治は国民のもの」という自民党立党宣言を噛み締めました。自民党は国民政党です。国民の声を受け止め、国民に寄り添って、国民のためにこれからも歩んでまいります。 #チーム岸田 https://t.co/jqe3WiygZl https://t.co/R5rquhHH8b,155,839
1442080488961687552,2021-09-26 10:55:55+00:00,信なくば立たず。 私は自民党を改革し、国民からの信頼を取り戻し、そして新しい政治を切り拓きます。 そのためには総裁選挙に勝ち抜き、総裁、そして内閣総理大臣になる。皆さんとともに、日本の未来を作ってまいります。 私に力を与えて下さい。 #チーム岸田 #自民党は国民政党 https://t.co/D6o7k2zlQL,670,2309
1442049390810570764,2021-09-26 08:52:21+00:00,2020年度より低所得世帯の方の大学授業料を実質無償化し、返済を要しない給付型奨学金を支給する「高等教育の無償化」を導入していますが、さらに拡大策を考える必要があります。HECS（高等教育貢献制度）等、海外の制度も参考に、経済状況に左右されず、学びたい人が大学等で学べる環境を整備します。 https://t.co/xEBfBlGfgR,248,1121
1442031394679504899,2021-09-26 07:40:50+00:00,台風16号は、10月1日(金)にかけて伊豆諸島近海を通過する予想が出ています。猛烈な勢力のため、進路に近い場所では暴風や、激しい雨が降るおそれがあります。 台風がくる前からチェックをしておくべきことなどがこのページにまとまっています。「自分だけは大丈夫」と思わず、台風に備えましょう。 https://t.co/xeQqbTPeDV,161,714
1442008351726977029,2021-09-26 06:09:16+00:00,本日9/26は、#核兵器の全面的廃絶のための国際デー です。「核兵器のない世界」への道筋は、決して容易ではありません。しかし、広島・長崎の悲劇を二度と繰り返してはならない、この思いを胸に、私は広島選出の国会議員として、自民党総裁候補として、決してひるまず、この難題に挑戦してまいります。,193,1061
1441940376995041283,2021-09-26 01:39:10+00:00,#自民党総裁選 政策討論会④のテーマは「憲法改正、少子化・人口減少対策、地方創生、スポーツ文化振興、 教育・人への投資」です。 国民の皆さまの声を受け止め、それに応え、チーム力で山積する課題を解決するリーダーとして先頭に立っていきます！ 🗓️9/26 18:00〜 https://t.co/bWibFLDvPW,135,628
1441784761773486086,2021-09-25 15:20:48+00:00,テレビは見れていませんが、『鬼滅の刃』は全巻読破しました。好きなキャラクターは、猗窩座です。 #岸田BOX 回答ライブでお伝えしましたが、私は漫画、アニメ、映画など日本のソフトパワー産業に関わっている方々の所得向上にも取り組みます。 https://t.co/cCXhGOyw2H  #鬼滅の刃 #表現の自由 https://t.co/y6tssKK0nQ,2762,6145
